season,date,tournament,level,classification,classification_evidence,round,surface,home_player,away_player,home_player_id,away_player_id,winner_code,home_set_score,away_set_score,source,match_key
2023,2023-11-22,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Papamichail D.,Zarazua R.,255338,988957,2.0,0.0,2.0,TennisData.app,cf31e2ba5587d55abcbc484d
2023,2023-11-22,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Todoni A. A.,Ce G.,384199,165337,1.0,2.0,0.0,TennisData.app,f6d3e726f324b5ba6fe65877
2023,2023-11-23,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Bejlek S.,Jeanjean L.,429517,344636,1.0,2.0,0.0,TennisData.app,ce64737b8bab366460095dc8
2023,2023-11-23,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Hercog P.,Podoroska N.,403306,499387,2.0,0.0,2.0,TennisData.app,f4fd861f9ee4180594c909f0
2023,2023-11-23,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Mandlik E.,Capurro Taborda M.,937315,458195,2.0,1.0,2.0,TennisData.app,a9e47361a547995a0837d114
2023,2023-11-23,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Sierra S.,Bulgaru M.,519047,104163,2.0,1.0,2.0,TennisData.app,1402a95c4a5ecf5a0ec4b4ec
2023,2023-11-23,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Tomljanovic A.,Oz I.,389789,142829,1.0,2.0,1.0,TennisData.app,946de5b3817e1c62909ece5a
2023,2023-11-24,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Bejlek S.,Zarazua R.,429517,988957,2.0,0.0,2.0,TennisData.app,f741af45a7cc455c6cf61184
2023,2023-11-24,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Bulgaru M.,Tomljanovic A.,104163,389789,2.0,0.0,2.0,TennisData.app,bb365411de2c2829912fcfd6
2023,2023-11-24,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Capurro Taborda M.,Monnet C.,458195,203674,1.0,2.0,0.0,TennisData.app,e62ed8f191168757c806c08c
2023,2023-11-24,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Todoni A. A.,Podoroska N.,384199,499387,2.0,,,TennisData.app,9662e088209f9d800321a953
2023,2023-11-25,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Podoroska N.,Capurro Taborda M.,499387,458195,2.0,0.0,2.0,TennisData.app,dacabbb7ad42da846b1c7226
2023,2023-11-25,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Tomljanovic A.,Zarazua R.,389789,988957,1.0,2.0,0.0,TennisData.app,03c2d875dad4a6a06fc01447
2023,2023-11-26,Florianopolis Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Final,clay,Tomljanovic A.,Capurro Taborda M.,389789,458195,1.0,2.0,0.0,TennisData.app,5abc32d0935ea5ee6064ef74
2023,2023-11-27,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Bandecchi S.,Andreeva E.,670831,303568,2.0,0.0,2.0,TennisData.app,3c75cfb22bc49b33cca28cc7
2023,2023-11-27,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Bassols M.,Noha Akugue N.,569469,302517,1.0,2.0,0.0,TennisData.app,b2760e28b421b4ae7aa9c4ee
2023,2023-11-27,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Bucsa C.,Naef C.,480371,650165,2.0,1.0,2.0,TennisData.app,f49449bbaae9a88831af0b1e
2023,2023-11-27,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Cornet A.,Buyukakcay C.,151624,319137,1.0,2.0,1.0,TennisData.app,493f9a8c7f939df621913f30
2023,2023-11-27,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Dodin O.,Charaeva A.,192862,461549,2.0,1.0,2.0,TennisData.app,d1410976f9848521c5ae5047
2023,2023-11-27,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Tig P. M.,Parrizas-Diaz N.,638557,457861,2.0,0.0,2.0,TennisData.app,0d900467ae0a590093ab8649
2023,2023-11-27,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Alves C.,Perrin C.,240894,840869,2.0,0.0,2.0,TennisData.app,9754c5555bf704fc34e01ea9
2023,2023-11-27,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Estable L. J.,Perez Alarcon L.,806694,316374,1.0,2.0,1.0,TennisData.app,bac4e4e9a2c3a82e7a33c344
2023,2023-11-27,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Monnet C.,Hercog P.,203674,403306,2.0,0.0,1.0,TennisData.app,a4c3d9d08eb763c101c3064b
2023,2023-11-27,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Papamichail D.,Loeb J.,255338,673298,2.0,0.0,2.0,TennisData.app,3fad5d98bd01de54f70f6fcb
2023,2023-11-27,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Pigossi L.,Romero Gormaz L.,328017,275150,1.0,2.0,1.0,TennisData.app,ee98c86352ac1565524cc613
2023,2023-11-27,Buenos Aires Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Anshba A.,Caffarena J.,997652,526040,1.0,2.0,0.0,TennisData.app,7a04bab8c4a2c51aea8529a5
2023,2023-11-27,Buenos Aires Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Gorgodze E.,Christie F.,896973,831574,1.0,2.0,0.0,TennisData.app,e1039e915d2c18d127849453
2023,2023-11-27,Buenos Aires Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Lepchenko V.,Mattioli F.,958557,551151,1.0,2.0,0.0,TennisData.app,dd4dee95d889c438cfba197f
2023,2023-11-27,Buenos Aires Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Rogers A. S.,Fossa Huergo N.,948690,294982,1.0,2.0,0.0,TennisData.app,5b3dbdde118b28bcfccb24c9
2023,2023-11-28,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Babos T.,Watson H.,556756,630986,2.0,0.0,2.0,TennisData.app,66d11cc23797af9e161a7923
2023,2023-11-28,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Cengiz B.,Friedsam A-L.,943543,909013,2.0,0.0,2.0,TennisData.app,7408c9efb3f5505e652d508a
2023,2023-11-28,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Jacquemot E.,Peterson R.,973113,152735,1.0,2.0,1.0,TennisData.app,f9ff628b28944c2645293583
2023,2023-11-28,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Kalieva E.,Reyngold E.,766060,931289,2.0,0.0,2.0,TennisData.app,e3920c0230b7cce2ad321b9f
2023,2023-11-28,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Makarova E.,Yastremska D.,159693,813190,2.0,0.0,2.0,TennisData.app,90f11e3fd2632172d909f113
2023,2023-11-28,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Martincova T.,Ponchet J.,412476,673787,2.0,1.0,2.0,TennisData.app,30c4ce7b53d871fc672f8bec
2023,2023-11-28,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Sevastova A.,Burillo Escorihuela I.,465575,313970,1.0,2.0,1.0,TennisData.app,1a48af656a8eddbecfcb3033
2023,2023-11-28,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Sonmez Z.,Seidel E.,337480,631483,2.0,0.0,2.0,TennisData.app,fa6114a20d97ffa72b562c6a
2023,2023-11-28,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Bulgaru M.,Anshba A.,104163,997652,1.0,2.0,0.0,TennisData.app,02e44980c32107f777a36dde
2023,2023-11-28,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Capurro Taborda M.,Mandlik E.,458195,937315,2.0,1.0,2.0,TennisData.app,44f3f1c49ccebc0ccdf271c6
2023,2023-11-28,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Ce G.,Carle M. L.,165337,957435,2.0,1.0,2.0,TennisData.app,855335661143abd2262c6f72
2023,2023-11-28,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Giovannini L.,Rogers A. S.,512327,948690,1.0,2.0,0.0,TennisData.app,021fc6769c011dc9a4a79dbb
2023,2023-11-28,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Grammatikopoulou V.,Oz I.,908654,142829,2.0,0.0,2.0,TennisData.app,8ccefcbae398a0d12aa0b658
2023,2023-11-28,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Janicijevic S.,Riera J.,149526,885767,2.0,0.0,2.0,TennisData.app,3d84989538e135c15fa626ee
2023,2023-11-28,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Montgomery R.,Errani S.,735911,441079,1.0,2.0,0.0,TennisData.app,2fb8e8bb35cc9427e68faf8f
2023,2023-11-28,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Naya G.,Strakhova V.,143211,602501,2.0,1.0,1.0,TennisData.app,7aabfed1b9f83c44fac1dbfb
2023,2023-11-28,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Parry D.,Gorgodze E.,671871,896973,1.0,2.0,0.0,TennisData.app,726fb32c22c795131008f0da
2023,2023-11-28,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Sierra S.,Lepchenko V.,519047,958557,1.0,2.0,0.0,TennisData.app,68b21ddc19c0f4de2ecf86a7
2023,2023-11-28,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Zarazua R.,Vedder E.,988957,233310,1.0,2.0,0.0,TennisData.app,6b58332277b47b643e03f7cb
2023,2023-11-29,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Iliev S.,Kawa K.,335853,866608,2.0,0.0,2.0,TennisData.app,578c190c69f026d9524deed2
2023,2023-11-29,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Jimenez Kasintseva V.,Tauson C.,199960,359411,2.0,0.0,2.0,TennisData.app,9c85f136d3059c66c82184c4
2023,2023-11-29,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Bassols M.,Reyngold E.,569469,931289,1.0,2.0,0.0,TennisData.app,14beb93d768252bdf57f1230
2023,2023-11-29,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Charaeva A.,Watson H.,461549,630986,2.0,0.0,2.0,TennisData.app,054bf9336457eaa7a1b282b3
2023,2023-11-29,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Cornet A.,Parrizas-Diaz N.,151624,457861,1.0,2.0,1.0,TennisData.app,e486047d538f663b0a477789
2023,2023-11-29,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Naef C.,Andreeva E.,650165,303568,2.0,1.0,2.0,TennisData.app,7ba942d153ea6c149d15d8ff
2023,2023-11-29,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Hercog P.,Strakhova V.,403306,602501,1.0,2.0,1.0,TennisData.app,0a0d01de670391a229b12136
2023,2023-11-29,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Loeb J.,Mandlik E.,673298,937315,2.0,0.0,2.0,TennisData.app,dcbe3d503d62acaa2a0650e8
2023,2023-11-29,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Parry D.,Estable L. J.,671871,806694,1.0,2.0,0.0,TennisData.app,828a335fc71a1f412c53d055
2023,2023-11-29,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Pigossi L.,Perrin C.,328017,840869,1.0,2.0,0.0,TennisData.app,a69f74893965262dd3156081
2023,2023-11-30,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Kawa K.,Tauson C.,866608,359411,2.0,0.0,2.0,TennisData.app,906c798a30a582975895d9a7
2023,2023-11-30,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Ponchet J.,Jacquemot E.,673787,973113,1.0,2.0,1.0,TennisData.app,bff086961f38f65d77081c47
2023,2023-11-30,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Seidel E.,Friedsam A-L.,631483,909013,1.0,2.0,0.0,TennisData.app,116a4e4b0cc5ce10d97c2d7f
2023,2023-11-30,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Sevastova A.,Yastremska D.,465575,813190,1.0,2.0,1.0,TennisData.app,dafd4a1927881618f313711b
2023,2023-11-30,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Bulgaru M.,Riera J.,104163,885767,2.0,0.0,2.0,TennisData.app,4dd82e66a2e368a082ed5051
2023,2023-11-30,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Oz I.,Carle M. L.,142829,957435,2.0,0.0,2.0,TennisData.app,b8c0e2d1ad4415d414ffb0fb
2023,2023-11-30,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Sierra S.,Montgomery R.,519047,735911,1.0,2.0,0.0,TennisData.app,56fac58bd46eab8bce2cea60
2023,2023-11-30,Buenos Aires Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Zarazua R.,Giovannini L.,988957,512327,1.0,2.0,0.0,TennisData.app,6c76a05e213355b8da79576b
2023,2023-12-01,Andorra Chall. Women (indoor),WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,hard,Andreeva E.,Seidel E.,303568,631483,1.0,2.0,0.0,TennisData.app,fee3a8d55c13f3c6be31de45
