season,date,player,tournament,surface,elo
2017,2017-01-30,Ana Konjuh,st_petersburg,hard,1632.96
2017,2017-01-30,Simona Halep,st_petersburg,hard,1916.32
2017,2017-01-30,Annika Beck,st_petersburg,hard,1568.4
2017,2017-01-30,Yulia Putintseva,st_petersburg,hard,1671.14
2017,2017-01-30,Svetlana Kuznetsova,st_petersburg,hard,1884.27
2017,2017-01-30,Daria Gavrilova,st_petersburg,hard,1516.08
2017,2017-01-30,Daria Kasatkina,st_petersburg,hard,1608.62
2017,2017-01-30,Natalia Vikhlyantseva,st_petersburg,hard,1605.95
2017,2017-01-30,Andrea Petkovic,st_petersburg,hard,1653.41
2017,2017-01-30,Roberta Vinci,st_petersburg,hard,1706.99
2017,2017-01-30,Dominika Cibulkova,st_petersburg,hard,1896.64
2017,2017-01-30,Donna Vekic,st_petersburg,hard,1608.44
2017,2017-01-30,Venus Williams,st_petersburg,hard,1869.78
2017,2017-01-30,Kristina Mladenovic,st_petersburg,hard,1638.53
2017,2017-01-30,Elena Vesnina,st_petersburg,hard,1738.03
2017,2017-01-30,Alize Cornet,st_petersburg,hard,1525.44
2017,2017-01-30,Elena Vesnina,st_petersburg,hard,1724.83
2017,2017-01-30,Dominika Cibulkova,st_petersburg,hard,1909.84
2017,2017-01-30,Roberta Vinci,st_petersburg,hard,1679.47
2017,2017-01-30,Kristina Mladenovic,st_petersburg,hard,1666.05
2017,2017-01-30,Svetlana Kuznetsova,st_petersburg,hard,1848.64
2017,2017-01-30,Yulia Putintseva,st_petersburg,hard,1706.78
2017,2017-01-30,Yulia Putintseva,st_petersburg,hard,1744.86
2017,2017-01-30,Dominika Cibulkova,st_petersburg,hard,1871.75
2017,2017-01-30,Natalia Vikhlyantseva,st_petersburg,hard,1585.26
2017,2017-01-30,Kristina Mladenovic,st_petersburg,hard,1686.73
2017,2017-01-30,Kristina Mladenovic,st_petersburg,hard,1720.31
2017,2017-01-30,Yulia Putintseva,st_petersburg,hard,1711.29
2017,2017-02-13,Mona Barthel,doha,hard,1584.05
2017,2017-02-13,Kristyna Pliskova,doha,hard,1681.88
2017,2017-02-13,Julia Boserup,doha,hard,1552.79
2017,2017-02-13,Lauren Davis,doha,hard,1571.69
2017,2017-02-13,Jelena Jankovic,doha,hard,1667.75
2017,2017-02-13,Nao Hibino,doha,hard,1510.44
2017,2017-02-13,Naomi Broady,doha,hard,1524.84
2017,2017-02-13,Annika Beck,doha,hard,1586.18
2017,2017-02-13,Danka Kovinic,doha,hard,1565.97
2017,2017-02-13,Madison Brengle,doha,hard,1559.17
2017,2017-02-13,Irina Khromacheva,doha,hard,1492.27
2017,2017-02-13,Camila Giorgi,doha,hard,1570.65
2017,2017-02-13,Shuai Peng,doha,hard,1628.03
2017,2017-02-13,Catherine Bellis,doha,hard,1606.95
2017,2017-02-13,Ekaterina Alexandrova,doha,hard,1535.59
2017,2017-02-13,Kateryna Kozlova,doha,hard,1502.1
2017,2017-02-13,Silvia Soler-Espinosa,doha,hard,1470.28
2017,2017-02-13,Johanna Larsson,doha,hard,1610.1
2017,2017-02-13,Risa Ozaki,doha,hard,1555.36
2017,2017-02-13,Paula Cristina Goncalves,doha,hard,1516.38
2017,2017-02-13,Anastasia Pivovarova,doha,hard,1515.18
2017,2017-02-13,Qiang Wang,doha,hard,1556.56
2017,2017-02-13,Christina Mchale,doha,hard,1597.33
2017,2017-02-13,Ons Jabeur,doha,hard,1570.98
2017,2017-02-13,Oceane Dodin,doha,hard,1571.51
2017,2017-02-13,Evgeniya Rodina,doha,hard,1560.69
2017,2017-02-13,Kateryna Bondarenko,doha,hard,1499.11
2017,2017-02-13,Murbaka Al Naemi,doha,hard,1479.63
2017,2017-02-13,Vania King,doha,hard,1519.29
2017,2017-02-13,Tsvetana Pironkova,doha,hard,1604.02
2017,2017-02-13,Saisai Zheng,doha,hard,1543.76
2017,2017-02-13,Kurumi Nara,doha,hard,1519.93
2017,2017-02-13,Christina Mchale,doha,hard,1611.24
2017,2017-02-13,Kateryna Bondarenko,doha,hard,1485.2
2017,2017-02-13,Jelena Jankovic,doha,hard,1680.95
2017,2017-02-13,Risa Ozaki,doha,hard,1542.16
2017,2017-02-13,Kristyna Pliskova,doha,hard,1656.16
2017,2017-02-13,Madison Brengle,doha,hard,1584.89
2017,2017-02-13,Camila Giorgi,doha,hard,1590.7
2017,2017-02-13,Annika Beck,doha,hard,1566.12
2017,2017-02-13,Catherine Bellis,doha,hard,1584.29
2017,2017-02-13,Saisai Zheng,doha,hard,1566.42
2017,2017-02-13,Johanna Larsson,doha,hard,1625.25
2017,2017-02-13,Ekaterina Alexandrova,doha,hard,1520.45
2017,2017-02-13,Tsvetana Pironkova,doha,hard,1620.84
2017,2017-02-13,Evgeniya Rodina,doha,hard,1543.87
2017,2017-02-13,Qiang Wang,doha,hard,1538.2
2017,2017-02-13,Lauren Davis,doha,hard,1590.05
2017,2017-02-13,Johanna Larsson,doha,hard,1605.28
2017,2017-02-13,Christina Mchale,doha,hard,1631.22
2017,2017-02-13,Tsvetana Pironkova,doha,hard,1604.93
2017,2017-02-13,Jelena Jankovic,doha,hard,1696.86
2017,2017-02-13,Madison Brengle,doha,hard,1603.07
2017,2017-02-13,Saisai Zheng,doha,hard,1548.24
2017,2017-02-13,Camila Giorgi,doha,hard,1571.47
2017,2017-02-13,Lauren Davis,doha,hard,1609.29
2017,2017-02-13,Caroline Wozniacki,doha,hard,1750.9
2017,2017-02-13,Kiki Bertens,doha,hard,1607.27
2017,2017-02-13,Garbine Muguruza,doha,hard,1682.16
2017,2017-02-13,Cagla Buyukakcay,doha,hard,1525.53
2017,2017-02-13,Roberta Vinci,doha,hard,1656.44
2017,2017-02-13,Lauren Davis,doha,hard,1632.32
2017,2017-02-13,Elena Vesnina,doha,hard,1738.98
2017,2017-02-13,Christina Mchale,doha,hard,1617.07
2017,2017-02-13,Anastasija Sevastova,doha,hard,1629.89
2017,2017-02-13,Samantha Stosur,doha,hard,1679.65
2017,2017-02-13,Timea Bacsinszky,doha,hard,1716.78
2017,2017-02-13,Yulia Putintseva,doha,hard,1731.93
2017,2017-02-13,Laura Siegemund,doha,hard,1588.5
2017,2017-02-13,Monica Puig,doha,hard,1645.21
2017,2017-02-13,Madison Brengle,doha,hard,1588.07
2017,2017-02-13,Caroline Garcia,doha,hard,1695.37
2017,2017-02-13,Shuai Zhang,doha,hard,1669.5
2017,2017-02-13,Timea Babos,doha,hard,1576.48
2017,2017-02-13,Daria Kasatkina,doha,hard,1629.22
2017,2017-02-13,Irina-Camelia Begu,doha,hard,1613.39
2017,2017-02-13,Anastasia Pavlyuchenkova,doha,hard,1799.39
2017,2017-02-13,Jelena Jankovic,doha,hard,1682.42
2017,2017-02-13,Barbora Strycova,doha,hard,1801.35
2017,2017-02-13,Fatma Al Nabhani,doha,hard,1501.25
2017,2017-02-13,Daria Kasatkina,doha,hard,1711.12
2017,2017-02-13,Angelique Kerber,doha,hard,2204.9
2017,2017-02-13,Monica Puig,doha,hard,1671.5
2017,2017-02-13,Yulia Putintseva,doha,hard,1705.65
2017,2017-02-13,Anastasia Pavlyuchenkova,doha,hard,1782.6
2017,2017-02-13,Dominika Cibulkova,doha,hard,1888.54
2017,2017-02-13,Shuai Zhang,doha,hard,1691.39
2017,2017-02-13,Garbine Muguruza,doha,hard,1660.28
2017,2017-02-13,Elena Vesnina,doha,hard,1711.58
2017,2017-02-13,Lauren Davis,doha,hard,1659.72
2017,2017-02-13,Caroline Wozniacki,doha,hard,1782.67
2017,2017-02-13,Agnieszka Radwanska,doha,hard,1912.01
2017,2017-02-13,Barbora Strycova,doha,hard,1773.12
2017,2017-02-13,Samantha Stosur,doha,hard,1707.88
2017,2017-02-13,Caroline Garcia,doha,hard,1686.22
2017,2017-02-13,Karolina Pliskova,doha,hard,1927.83
2017,2017-02-13,Samantha Stosur,doha,hard,1695.85
2017,2017-02-13,Dominika Cibulkova,doha,hard,1900.57
2017,2017-02-13,Karolina Pliskova,doha,hard,1937.23
2017,2017-02-13,Shuai Zhang,doha,hard,1681.99
2017,2017-02-13,Daria Kasatkina,doha,hard,1685.47
2017,2017-02-13,Monica Puig,doha,hard,1697.15
2017,2017-02-13,Lauren Davis,doha,hard,1644.51
2017,2017-02-13,Caroline Wozniacki,doha,hard,1797.88
2017,2017-02-13,Caroline Wozniacki,doha,hard,1815.8
2017,2017-02-13,Monica Puig,doha,hard,1679.23
2017,2017-02-13,Karolina Pliskova,doha,hard,1959.57
2017,2017-02-13,Dominika Cibulkova,doha,hard,1878.23
2017,2017-02-13,Karolina Pliskova,doha,hard,1977.09
2017,2017-02-13,Caroline Wozniacki,doha,hard,1798.28
2017,2017-02-19,Nao Hibino,dubai,hard,1481.5
2017,2017-02-19,Gabriela Dabrowski,dubai,hard,1537.7
2017,2017-02-19,Elise Mertens,dubai,hard,1587.03
2017,2017-02-19,Andrea Hlavackova,dubai,hard,1476.4
2017,2017-02-19,Kai-Chen Chang,dubai,hard,1555.8
2017,2017-02-19,Fatma Al Nabhani,dubai,hard,1474.77
2017,2017-02-19,Alicja Rosolska,dubai,hard,1473.46
2017,2017-02-19,Kai-Lin Zhang,dubai,hard,1553.86
2017,2017-02-19,Ying-Ying Duan,dubai,hard,1472.92
2017,2017-02-19,Aleksandrina Naydenova,dubai,hard,1547.88
2017,2017-02-19,Natalia Vikhlyantseva,dubai,hard,1607.13
2017,2017-02-19,Darija Jurak,dubai,hard,1478.13
2017,2017-02-19,Patricia Maria Tig,dubai,hard,1540.08
2017,2017-02-19,Ayumi Morita,dubai,hard,1475.19
2017,2017-02-19,Ons Jabeur,dubai,hard,1595.29
2017,2017-02-19,Paula Cristina Goncalves,dubai,hard,1492.07
2017,2017-02-19,Risa Ozaki,dubai,hard,1567.99
2017,2017-02-19,Nadiia Kichenok,dubai,hard,1480.37
2017,2017-02-19,Andreja Klepac,dubai,hard,1475.17
2017,2017-02-19,Saisai Zheng,dubai,hard,1573.06
2017,2017-02-19,Maria Jose Martinez Sanchez,dubai,hard,1533.42
2017,2017-02-19,Lucie Hradecka,dubai,hard,1522.81
2017,2017-02-19,Lyudmyla Kichenok,dubai,hard,1482.58
2017,2017-02-19,Aryna Sabalenka,dubai,hard,1550.04
2017,2017-02-19,Amra Sadikovic,dubai,hard,1507.64
2017,2017-02-19,Mandy Minella,dubai,hard,1640.01
2017,2017-02-19,Michaela Honcova,dubai,hard,1483.64
2017,2017-02-19,Lin Zhu,dubai,hard,1562.81
2017,2017-02-19,Julia Boserup,dubai,hard,1576.03
2017,2017-02-19,Anastasia Rodionova,dubai,hard,1461.63
2017,2017-02-19,Aryna Sabalenka,dubai,hard,1578.66
2017,2017-02-19,Aleksandrina Naydenova,dubai,hard,1519.26
2017,2017-02-19,Gabriela Dabrowski,dubai,hard,1513.63
2017,2017-02-19,Ons Jabeur,dubai,hard,1619.36
2017,2017-02-19,Mandy Minella,dubai,hard,1604.92
2017,2017-02-19,Lin Zhu,dubai,hard,1597.91
2017,2017-02-19,Kai-Lin Zhang,dubai,hard,1587.04
2017,2017-02-19,Natalia Vikhlyantseva,dubai,hard,1573.95
2017,2017-02-19,Patricia Maria Tig,dubai,hard,1515.15
2017,2017-02-19,Elise Mertens,dubai,hard,1611.96
2017,2017-02-19,Saisai Zheng,dubai,hard,1598.59
2017,2017-02-19,Maria Jose Martinez Sanchez,dubai,hard,1507.89
2017,2017-02-19,Kai-Chen Chang,dubai,hard,1586.28
2017,2017-02-19,Julia Boserup,dubai,hard,1545.55
2017,2017-02-19,Risa Ozaki,dubai,hard,1531.3
2017,2017-02-19,Silvia Soler-Espinosa,dubai,hard,1506.97
2017,2017-02-19,Kristina Mladenovic,dubai,hard,1737.25
2017,2017-02-19,Katerina Siniakova,dubai,hard,1551.28
2017,2017-02-19,Misaki Doi,dubai,hard,1621.89
2017,2017-02-19,Madison Brengle,dubai,hard,1559.72
2017,2017-02-19,Kai-Lin Zhang,dubai,hard,1566.98
2017,2017-02-19,Samantha Stosur,dubai,hard,1715.91
2017,2017-02-19,Daria Kasatkina,dubai,hard,1665.7
2017,2017-02-19,Caroline Wozniacki,dubai,hard,1818.04
2017,2017-02-19,Aryna Sabalenka,dubai,hard,1542.3
2017,2017-02-19,Kateryna Bondarenko,dubai,hard,1521.56
2017,2017-02-19,Tsvetana Pironkova,dubai,hard,1576.71
2017,2017-02-19,Elise Mertens,dubai,hard,1640.18
2017,2017-02-19,Shuai Peng,dubai,hard,1654.44
2017,2017-02-19,Lesia Tsurenko,dubai,hard,1572.74
2017,2017-02-19,Kiki Bertens,dubai,hard,1579.28
2017,2017-02-19,Christina Mchale,dubai,hard,1645.06
2017,2017-02-19,Anastasija Sevastova,dubai,hard,1657.33
2017,2017-02-19,Irina-Camelia Begu,dubai,hard,1585.95
2017,2017-02-19,Silvia Soler-Espinosa,dubai,hard,1484.81
2017,2017-02-19,Laura Siegemund,dubai,hard,1610.67
2017,2017-02-19,Ana Konjuh,dubai,hard,1665.8
2017,2017-02-19,Shuai Zhang,dubai,hard,1649.15
2017,2017-02-19,Cagla Buyukakcay,dubai,hard,1499.77
2017,2017-02-19,Viktorija Golubic,dubai,hard,1588.1
2017,2017-02-19,Kristyna Pliskova,dubai,hard,1684.99
2017,2017-02-19,Roberta Vinci,dubai,hard,1627.62
2017,2017-02-19,Naomi Osaka,dubai,hard,1655.02
2017,2017-02-19,Kai-Chen Chang,dubai,hard,1561.07
2017,2017-02-19,Yulia Putintseva,dubai,hard,1667.18
2017,2017-02-19,Catherine Bellis,dubai,hard,1622.76
2017,2017-02-19,Caroline Garcia,dubai,hard,1708.42
2017,2017-02-19,Johanna Larsson,dubai,hard,1583.07
2017,2017-02-19,Qiang Wang,dubai,hard,1577.57
2017,2017-02-19,Jelena Ostapenko,dubai,hard,1632.66
2017,2017-02-19,Ons Jabeur,dubai,hard,1660.78
2017,2017-02-19,Anastasia Pavlyuchenkova,dubai,hard,1741.19
2017,2017-02-19,Jelena Jankovic,dubai,hard,1645.68
2017,2017-02-19,Mona Barthel,dubai,hard,1620.79
2017,2017-02-19,Coco Vandeweghe,dubai,hard,1794.64
2017,2017-02-19,Alison Riske,dubai,hard,1550.66
2017,2017-02-19,Lin Zhu,dubai,hard,1572.34
2017,2017-02-19,Ekaterina Makarova,dubai,hard,1662.58
2017,2017-02-19,Lauren Davis,dubai,hard,1670.04
2017,2017-02-19,Mandy Minella,dubai,hard,1579.38
2017,2017-02-19,Monica Puig,dubai,hard,1698.21
2017,2017-02-19,Yaroslava Shvedova,dubai,hard,1536.83
2017,2017-02-19,Lara Arruabarrena,dubai,hard,1532.84
2017,2017-02-19,Saisai Zheng,dubai,hard,1624.07
2017,2017-02-19,Saisai Zheng,dubai,hard,1610.06
2017,2017-02-19,Elina Svitolina,dubai,hard,1835.25
2017,2017-02-19,Qiang Wang,dubai,hard,1613.14
2017,2017-02-19,Ons Jabeur,dubai,hard,1625.21
2017,2017-02-19,Elena Vesnina,dubai,hard,1733.1
2017,2017-02-19,Misaki Doi,dubai,hard,1600.36
2017,2017-02-19,Alison Riske,dubai,hard,1530.43
2017,2017-02-19,Anastasija Sevastova,dubai,hard,1677.55
2017,2017-02-19,Dominika Cibulkova,dubai,hard,1833.55
2017,2017-02-19,Ekaterina Makarova,dubai,hard,1707.26
2017,2017-02-19,Kateryna Bondarenko,dubai,hard,1561.29
2017,2017-02-19,Garbine Muguruza,dubai,hard,1620.55
2017,2017-02-19,Christina Mchale,dubai,hard,1674.68
2017,2017-02-19,Naomi Osaka,dubai,hard,1625.4
2017,2017-02-19,Caroline Wozniacki,dubai,hard,1830.15
2017,2017-02-19,Viktorija Golubic,dubai,hard,1575.99
2017,2017-02-19,Ana Konjuh,dubai,hard,1698.73
2017,2017-02-19,Samantha Stosur,dubai,hard,1682.99
2017,2017-02-19,Kristina Mladenovic,dubai,hard,1783.28
2017,2017-02-19,Karolina Pliskova,dubai,hard,1931.06
2017,2017-02-19,Laura Siegemund,dubai,hard,1582.87
2017,2017-02-19,Catherine Bellis,dubai,hard,1650.56
2017,2017-02-19,Barbora Strycova,dubai,hard,1734.84
2017,2017-02-19,Shuai Peng,dubai,hard,1692.71
2017,2017-02-19,Caroline Garcia,dubai,hard,1678.78
2017,2017-02-19,Monica Puig,dubai,hard,1727.86
2017,2017-02-19,Mona Barthel,dubai,hard,1618.42
2017,2017-02-19,Angelique Kerber,dubai,hard,2207.28
2017,2017-02-19,Lauren Davis,dubai,hard,1700.08
2017,2017-02-19,Kristyna Pliskova,dubai,hard,1654.95
2017,2017-02-19,Agnieszka Radwanska,dubai,hard,1921.97
2017,2017-02-19,Elise Mertens,dubai,hard,1630.22
2017,2017-02-19,Elena Vesnina,dubai,hard,1698.3
2017,2017-02-19,Ana Konjuh,dubai,hard,1733.53
2017,2017-02-19,Caroline Wozniacki,dubai,hard,1841.27
2017,2017-02-19,Kateryna Bondarenko,dubai,hard,1550.17
2017,2017-02-19,Kristina Mladenovic,dubai,hard,1737.22
2017,2017-02-19,Qiang Wang,dubai,hard,1659.2
2017,2017-02-19,Shuai Peng,dubai,hard,1659.65
2017,2017-02-19,Anastasija Sevastova,dubai,hard,1710.61
2017,2017-02-19,Lauren Davis,dubai,hard,1732.42
2017,2017-02-19,Ekaterina Makarova,dubai,hard,1674.93
2017,2017-02-19,Catherine Bellis,dubai,hard,1702.94
2017,2017-02-19,Agnieszka Radwanska,dubai,hard,1869.59
2017,2017-02-19,Elina Svitolina,dubai,hard,1853.25
2017,2017-02-19,Christina Mchale,dubai,hard,1656.68
2017,2017-02-19,Angelique Kerber,dubai,hard,2211.42
2017,2017-02-19,Monica Puig,dubai,hard,1723.71
2017,2017-02-19,Caroline Wozniacki,dubai,hard,1862.75
2017,2017-02-19,Catherine Bellis,dubai,hard,1681.45
2017,2017-02-19,Angelique Kerber,dubai,hard,2215.98
2017,2017-02-19,Ana Konjuh,dubai,hard,1728.98
2017,2017-02-19,Elina Svitolina,dubai,hard,1876.25
2017,2017-02-19,Lauren Davis,dubai,hard,1709.41
2017,2017-02-19,Anastasija Sevastova,dubai,hard,1740.1
2017,2017-02-19,Qiang Wang,dubai,hard,1629.72
2017,2017-02-19,Caroline Wozniacki,dubai,hard,1887.5
2017,2017-02-19,Anastasija Sevastova,dubai,hard,1715.35
2017,2017-02-19,Elina Svitolina,dubai,hard,1941.85
2017,2017-02-19,Angelique Kerber,dubai,hard,2150.38
2017,2017-02-19,Caroline Wozniacki,dubai,hard,1851
2017,2017-02-19,Elina Svitolina,dubai,hard,1978.35
2017,2017-02-20,Nina Stojanovic,budapest,hard,1524.37
2017,2017-02-20,Jana Fett,budapest,hard,1530.13
2017,2017-02-20,Tereza Smitkova,budapest,hard,1547.29
2017,2017-02-20,Rebecca Sramkova,budapest,hard,1489.41
2017,2017-02-20,Maryna Zanevska,budapest,hard,1544.86
2017,2017-02-20,Agnes Bukta,budapest,hard,1494.72
2017,2017-02-20,Anna Blinkova,budapest,hard,1585.03
2017,2017-02-20,Valeria Savinykh,budapest,hard,1495.2
2017,2017-02-20,Barbara Haas,budapest,hard,1519.9
2017,2017-02-20,Anett Kontaveit,budapest,hard,1533.92
2017,2017-02-20,Cindy Burger,budapest,hard,1507.09
2017,2017-02-20,Tamara Korpatsch,budapest,hard,1551
2017,2017-02-20,Panna Udvardy,budapest,hard,1485.19
2017,2017-02-20,Ana Bogdan,budapest,hard,1540.61
2017,2017-02-20,Aliaksandra Sasnovich,budapest,hard,1519.34
2017,2017-02-20,Galina Voskoboeva,budapest,hard,1472.33
2017,2017-02-20,Elizaveta Kulichkova,budapest,hard,1502.72
2017,2017-02-20,Ivana Jorovic,budapest,hard,1553.36
2017,2017-02-20,Aleksandra Krunic,budapest,hard,1539.88
2017,2017-02-20,Viktoriya Tomova,budapest,hard,1520.61
2017,2017-02-20,Barbora Stefkova,budapest,hard,1551.29
2017,2017-02-20,Elitsa Kostova,budapest,hard,1560.83
2017,2017-02-20,Isabella Shinikova,budapest,hard,1542.71
2017,2017-02-20,Tereza Martincova,budapest,hard,1535.07
2017,2017-02-20,Anna Blinkova,budapest,hard,1599
2017,2017-02-20,Ana Bogdan,budapest,hard,1526.65
2017,2017-02-20,Viktoriya Tomova,budapest,hard,1505.22
2017,2017-02-20,Anett Kontaveit,budapest,hard,1549.3
2017,2017-02-20,Ivana Jorovic,budapest,hard,1535.79
2017,2017-02-20,Aliaksandra Sasnovich,budapest,hard,1536.9
2017,2017-02-20,Tamara Korpatsch,budapest,hard,1566.04
2017,2017-02-20,Jana Fett,budapest,hard,1515.09
2017,2017-02-20,Maryna Zanevska,budapest,hard,1529.16
2017,2017-02-20,Barbora Stefkova,budapest,hard,1567
2017,2017-02-20,Isabella Shinikova,budapest,hard,1558.92
2017,2017-02-20,Tereza Smitkova,budapest,hard,1531.08
2017,2017-02-20,Magda Linette,budapest,hard,1501.17
2017,2017-02-20,Lucie Safarova,budapest,hard,1666.05
2017,2017-02-20,Anna Blinkova,budapest,hard,1611.63
2017,2017-02-20,Naomi Broady,budapest,hard,1512.21
2017,2017-02-20,Isabella Shinikova,budapest,hard,1542.87
2017,2017-02-20,Yanina Wickmayer,budapest,hard,1573.94
2017,2017-02-20,Julia Goerges,budapest,hard,1624.73
2017,2017-02-20,Anett Kontaveit,budapest,hard,1536.14
2017,2017-02-20,Kateryna Kozlova,budapest,hard,1490.42
2017,2017-02-20,Pauline Parmentier,budapest,hard,1609.96
2017,2017-02-20,Evgeniya Rodina,budapest,hard,1528.89
2017,2017-02-20,Tamara Korpatsch,budapest,hard,1581.02
2017,2017-02-20,Denisa Allertova,budapest,hard,1483.61
2017,2017-02-20,Irina Khromacheva,budapest,hard,1508.62
2017,2017-02-20,Dalma Galfi,budapest,hard,1520.58
2017,2017-02-20,Oceane Dodin,budapest,hard,1585.83
2017,2017-02-20,Ipek Soylu,budapest,hard,1521.19
2017,2017-02-20,Timea Babos,budapest,hard,1590.59
2017,2017-02-20,Su-Wei Hsieh,budapest,hard,1590.02
2017,2017-02-20,Sara Sorribes Tormo,budapest,hard,1538.58
2017,2017-02-20,Kirsten Flipkens,budapest,hard,1585.7
2017,2017-02-20,Aliaksandra Sasnovich,budapest,hard,1555.99
2017,2017-02-20,Barbora Stefkova,budapest,hard,1548.63
2017,2017-02-20,Irina Falconi,budapest,hard,1533.67
2017,2017-02-20,Donna Vekic,budapest,hard,1620.47
2017,2017-02-20,Ekaterina Alexandrova,budapest,hard,1508.41
2017,2017-02-20,Carina Witthoeft,budapest,hard,1636.91
2017,2017-02-20,Sorana Cirstea,budapest,hard,1599.37
2017,2017-02-20,Annika Beck,budapest,hard,1579.35
2017,2017-02-20,Jana Cepelova,budapest,hard,1492.14
2017,2017-02-20,Danka Kovinic,budapest,hard,1547.71
2017,2017-02-20,Fanny Stollar,budapest,hard,1534.67
2017,2017-02-20,Pauline Parmentier,budapest,hard,1589.65
2017,2017-02-20,Aliaksandra Sasnovich,budapest,hard,1576.3
2017,2017-02-20,Irina Falconi,budapest,hard,1521.15
2017,2017-02-20,Carina Witthoeft,budapest,hard,1649.43
2017,2017-02-20,Tamara Korpatsch,budapest,hard,1563.66
2017,2017-02-20,Oceane Dodin,budapest,hard,1603.18
2017,2017-02-20,Donna Vekic,budapest,hard,1603.09
2017,2017-02-20,Julia Goerges,budapest,hard,1642.11
