season,date,player,opponent,tournament,surface,tournament_type,won,sets_for,sets_against,elo_pre,elo_post
2019,2019-04-08,Adrian Menendez-Maceiras,Fernando Verdasco,marrakech,clay,atp_250,1,2,1,1533.52,1556.36
2019,2019-04-08,Benoit Paire,Aljaz Bedene,marrakech,clay,atp_250,1,2,1,1503.42,1524.44
2019,2019-04-08,Aljaz Bedene,Benoit Paire,marrakech,clay,atp_250,0,1,2,1616.17,1595.15
2019,2019-04-08,Albert Ramos-Vinolas,Guido Andreozzi,marrakech,clay,atp_250,0,0,2,1650.88,1629.11
2019,2019-04-08,Guido Andreozzi,Albert Ramos-Vinolas,marrakech,clay,atp_250,1,2,0,1519.67,1541.44
2019,2019-04-08,Pablo Andujar,Federico Delbonis,marrakech,clay,atp_250,1,2,0,1535.55,1553.42
2019,2019-04-08,Federico Delbonis,Pablo Andujar,marrakech,clay,atp_250,0,0,2,1576.51,1558.63
2019,2019-04-08,Fabio Fognini,Jiri Vesely,marrakech,clay,atp_250,0,0,2,1635.13,1613.19
2019,2019-04-08,Jiri Vesely,Fabio Fognini,marrakech,clay,atp_250,1,2,0,1499.5,1521.45
2019,2019-04-08,Laslo Djere,Lorenzo Sonego,marrakech,clay,atp_250,0,0,2,1630.76,1615.81
2019,2019-04-08,Lorenzo Sonego,Laslo Djere,marrakech,clay,atp_250,1,2,0,1653.61,1668.56
2019,2019-04-08,Jo-Wilfried Tsonga,Cedrik-Marcel Stebe,marrakech,clay,atp_250,1,2,0,1680.14,1688.55
2019,2019-04-08,Cedrik-Marcel Stebe,Jo-Wilfried Tsonga,marrakech,clay,atp_250,0,0,2,1501,1492.59
2019,2019-04-08,Robin Haase,Malek Jaziri,marrakech,clay,atp_250,1,2,0,1555.97,1569.51
2019,2019-04-08,Malek Jaziri,Robin Haase,marrakech,clay,atp_250,0,0,2,1502.14,1488.6
2019,2019-04-08,Pablo Andujar,Philipp Kohlschreiber,marrakech,clay,atp_250,1,2,0,1553.42,1580.51
2019,2019-04-08,Philipp Kohlschreiber,Pablo Andujar,marrakech,clay,atp_250,0,0,2,1762.73,1735.64
2019,2019-04-08,Pierre-Hugues Herbert,Benoit Paire,marrakech,clay,atp_250,0,0,2,1654.92,1631.01
2019,2019-04-08,Benoit Paire,Pierre-Hugues Herbert,marrakech,clay,atp_250,1,2,0,1524.44,1548.35
2019,2019-04-08,Jo-Wilfried Tsonga,Kyle Edmund,marrakech,clay,atp_250,1,2,0,1688.55,1708.42
2019,2019-04-08,Kyle Edmund,Jo-Wilfried Tsonga,marrakech,clay,atp_250,0,0,2,1733.53,1713.67
2019,2019-04-08,Juan Ignacio Londero,Jiri Vesely,marrakech,clay,atp_250,0,0,2,1576.71,1556.33
2019,2019-04-08,Jiri Vesely,Juan Ignacio Londero,marrakech,clay,atp_250,1,2,0,1521.45,1541.83
2019,2019-04-08,Alexander Zverev,Jaume Munar,marrakech,clay,atp_250,0,1,2,1912.79,1882.88
2019,2019-04-08,Jaume Munar,Alexander Zverev,marrakech,clay,atp_250,1,2,1,1611.59,1641.5
2019,2019-04-08,Lorenzo Sonego,Robin Haase,marrakech,clay,atp_250,1,2,0,1668.56,1681.27
2019,2019-04-08,Robin Haase,Lorenzo Sonego,marrakech,clay,atp_250,0,0,2,1569.51,1556.8
2019,2019-04-08,Guido Andreozzi,Gilles Simon,marrakech,clay,atp_250,0,0,2,1541.44,1526.96
2019,2019-04-08,Gilles Simon,Guido Andreozzi,marrakech,clay,atp_250,1,2,0,1603.65,1618.13
2019,2019-04-08,Taro Daniel,Adrian Menendez-Maceiras,marrakech,clay,atp_250,1,2,1,1497.63,1518.18
2019,2019-04-08,Adrian Menendez-Maceiras,Taro Daniel,marrakech,clay,atp_250,0,1,2,1556.36,1535.81
2019,2019-04-08,Taro Daniel,Gilles Simon,marrakech,clay,atp_250,0,0,2,1518.18,1504.36
2019,2019-04-08,Gilles Simon,Taro Daniel,marrakech,clay,atp_250,1,2,0,1618.13,1631.96
2019,2019-04-08,Benoit Paire,Jaume Munar,marrakech,clay,atp_250,1,2,0,1548.35,1572.58
2019,2019-04-08,Jaume Munar,Benoit Paire,marrakech,clay,atp_250,0,0,2,1641.5,1617.28
2019,2019-04-08,Jo-Wilfried Tsonga,Lorenzo Sonego,marrakech,clay,atp_250,1,2,0,1708.42,1726.12
2019,2019-04-08,Lorenzo Sonego,Jo-Wilfried Tsonga,marrakech,clay,atp_250,0,0,2,1681.27,1663.57
2019,2019-04-08,Benoit Paire,Jo-Wilfried Tsonga,marrakech,clay,atp_250,1,2,1,1572.58,1602.02
2019,2019-04-08,Jo-Wilfried Tsonga,Benoit Paire,marrakech,clay,atp_250,0,1,2,1726.12,1696.68
2019,2019-04-08,Gilles Simon,Pablo Andujar,marrakech,clay,atp_250,0,0,2,1631.96,1608.1
2019,2019-04-08,Pablo Andujar,Gilles Simon,marrakech,clay,atp_250,1,2,0,1580.51,1604.36
2019,2019-04-08,Benoit Paire,Pablo Andujar,marrakech,clay,atp_250,1,2,0,1602.02,1626.18
2019,2019-04-08,Pablo Andujar,Benoit Paire,marrakech,clay,atp_250,0,0,2,1604.36,1580.2
2019,2019-04-14,Yannick Maden,Taro Daniel,monte_carlo,clay,masters_1000,0,0,2,1476.7,1450.19
2019,2019-04-14,Taro Daniel,Yannick Maden,monte_carlo,clay,masters_1000,1,2,0,1504.36,1530.87
2019,2019-04-14,Julian Ocleppo,Mischa Zverev,monte_carlo,clay,masters_1000,1,2,0,1500,1528.68
2019,2019-04-14,Mischa Zverev,Julian Ocleppo,monte_carlo,clay,masters_1000,0,0,2,1498.57,1469.89
2019,2019-04-14,Yoshihito Nishioka,Lorenzo Sonego,monte_carlo,clay,masters_1000,0,1,2,1643.52,1616.38
2019,2019-04-14,Lorenzo Sonego,Yoshihito Nishioka,monte_carlo,clay,masters_1000,1,2,1,1663.57,1690.71
2019,2019-04-14,Marco Trungelliti,Peter Gojowczyk,monte_carlo,clay,masters_1000,1,2,0,1522.36,1554.39
2019,2019-04-14,Peter Gojowczyk,Marco Trungelliti,monte_carlo,clay,masters_1000,0,0,2,1561.51,1529.48
2019,2019-04-14,Elias Ymer,Miomir Kecmanovic,monte_carlo,clay,masters_1000,1,2,0,1550.26,1589.01
2019,2019-04-14,Miomir Kecmanovic,Elias Ymer,monte_carlo,clay,masters_1000,0,0,2,1675.44,1636.69
2019,2019-04-14,Andrey Rublev,Bernard Tomic,monte_carlo,clay,masters_1000,1,2,1,1675.37,1694.83
2019,2019-04-14,Bernard Tomic,Andrey Rublev,monte_carlo,clay,masters_1000,0,1,2,1558.45,1538.99
2019,2019-04-14,Ugo Humbert,Florent Diep,monte_carlo,clay,masters_1000,1,2,1,1567.02,1590.34
2019,2019-04-14,Florent Diep,Ugo Humbert,monte_carlo,clay,masters_1000,0,1,2,1500,1476.69
2019,2019-04-14,Feliciano Lopez,Thomas Fabbiano,monte_carlo,clay,masters_1000,0,1,2,1575.47,1543.72
2019,2019-04-14,Thomas Fabbiano,Feliciano Lopez,monte_carlo,clay,masters_1000,1,2,1,1539.69,1571.44
2019,2019-04-14,Aljaz Bedene,Hugo Nys,monte_carlo,clay,masters_1000,1,2,0,1595.15,1616.4
2019,2019-04-14,Hugo Nys,Aljaz Bedene,monte_carlo,clay,masters_1000,0,0,2,1501.8,1480.56
2019,2019-04-14,Guido Andreozzi,Ernests Gulbis,monte_carlo,clay,masters_1000,1,2,0,1526.96,1553.58
2019,2019-04-14,Ernests Gulbis,Guido Andreozzi,monte_carlo,clay,masters_1000,0,0,2,1500.61,1473.99
2019,2019-04-14,Alexei Popyrin,Leonardo Mayer,monte_carlo,clay,masters_1000,1,2,1,1602.63,1634.41
2019,2019-04-14,Leonardo Mayer,Alexei Popyrin,monte_carlo,clay,masters_1000,0,1,2,1638.68,1606.9
2019,2019-04-14,Romain Arneodo,Juan Ignacio Londero,monte_carlo,clay,masters_1000,0,0,2,1500,1475.83
2019,2019-04-14,Juan Ignacio Londero,Romain Arneodo,monte_carlo,clay,masters_1000,1,2,0,1556.33,1580.5
2019,2019-04-14,Ilya Ivashka,Federico Delbonis,monte_carlo,clay,masters_1000,0,0,1,1516.53,1491.2
2019,2019-04-14,Federico Delbonis,Ilya Ivashka,monte_carlo,clay,masters_1000,1,1,0,1558.63,1583.96
2019,2019-04-14,Albert Ramos-Vinolas,Maximilian Marterer,monte_carlo,clay,masters_1000,1,2,0,1629.11,1655.85
2019,2019-04-14,Maximilian Marterer,Albert Ramos-Vinolas,monte_carlo,clay,masters_1000,0,0,2,1604.22,1577.48
2019,2019-04-14,Julian Ocleppo,Guido Andreozzi,monte_carlo,clay,masters_1000,0,0,2,1528.68,1501.94
2019,2019-04-14,Guido Andreozzi,Julian Ocleppo,monte_carlo,clay,masters_1000,1,2,0,1553.58,1580.32
2019,2019-04-14,Taro Daniel,Aljaz Bedene,monte_carlo,clay,masters_1000,0,0,2,1530.87,1509.02
2019,2019-04-14,Aljaz Bedene,Taro Daniel,monte_carlo,clay,masters_1000,1,2,0,1616.4,1638.25
2019,2019-04-14,Andrey Rublev,Ugo Humbert,monte_carlo,clay,masters_1000,1,2,0,1694.83,1715.22
2019,2019-04-14,Ugo Humbert,Andrey Rublev,monte_carlo,clay,masters_1000,0,0,2,1590.34,1569.95
2019,2019-04-14,Thomas Fabbiano,Juan Ignacio Londero,monte_carlo,clay,masters_1000,0,0,2,1571.44,1543.4
2019,2019-04-14,Juan Ignacio Londero,Thomas Fabbiano,monte_carlo,clay,masters_1000,1,2,0,1580.5,1608.55
2019,2019-04-14,Federico Delbonis,Albert Ramos-Vinolas,monte_carlo,clay,masters_1000,1,2,0,1583.96,1618.64
2019,2019-04-14,Albert Ramos-Vinolas,Federico Delbonis,monte_carlo,clay,masters_1000,0,0,2,1655.85,1621.17
2019,2019-04-14,Elias Ymer,Alexei Popyrin,monte_carlo,clay,masters_1000,0,0,2,1589.01,1563.95
2019,2019-04-14,Alexei Popyrin,Elias Ymer,monte_carlo,clay,masters_1000,1,2,0,1634.41,1659.47
2019,2019-04-14,Taylor Fritz,Jo-Wilfried Tsonga,monte_carlo,clay,masters_1000,1,1,0,1569.87,1608.74
2019,2019-04-14,Jo-Wilfried Tsonga,Taylor Fritz,monte_carlo,clay,masters_1000,0,0,1,1696.68,1657.81
2019,2019-04-14,Guido Pella,Laslo Djere,monte_carlo,clay,masters_1000,1,2,1,1649.57,1675.58
2019,2019-04-14,Laslo Djere,Guido Pella,monte_carlo,clay,masters_1000,0,1,2,1615.81,1589.8
2019,2019-04-14,Jeremy Chardy,Mikhail Kukushkin,monte_carlo,clay,masters_1000,0,0,2,1619.48,1586.07
2019,2019-04-14,Mikhail Kukushkin,Jeremy Chardy,monte_carlo,clay,masters_1000,1,2,0,1563.44,1596.84
2019,2019-04-14,John Millman,Roberto Bautista Agut,monte_carlo,clay,masters_1000,0,1,2,1542.53,1535.73
2019,2019-04-14,Roberto Bautista Agut,John Millman,monte_carlo,clay,masters_1000,1,2,1,1891.9,1898.7
2019,2019-04-14,David Goffin,Guido Andreozzi,monte_carlo,clay,masters_1000,1,2,0,1685.48,1705.82
2019,2019-04-14,Guido Andreozzi,David Goffin,monte_carlo,clay,masters_1000,0,0,2,1580.32,1559.98
2019,2019-04-14,Kyle Edmund,Diego Schwartzman,monte_carlo,clay,masters_1000,0,1,2,1713.67,1680.86
2019,2019-04-14,Diego Schwartzman,Kyle Edmund,monte_carlo,clay,masters_1000,1,2,1,1665.01,1697.82
2019,2019-04-14,Andreas Seppi,Lorenzo Sonego,monte_carlo,clay,masters_1000,0,0,2,1586.23,1565.84
2019,2019-04-14,Lorenzo Sonego,Andreas Seppi,monte_carlo,clay,masters_1000,1,2,0,1690.71,1711.1
2019,2019-04-14,Daniil Medvedev,Joao Sousa,monte_carlo,clay,masters_1000,1,2,0,1804.62,1820.43
2019,2019-04-14,Joao Sousa,Daniil Medvedev,monte_carlo,clay,masters_1000,0,0,2,1635.76,1619.95
2019,2019-04-14,Philipp Kohlschreiber,Taro Daniel,monte_carlo,clay,masters_1000,1,2,0,1735.64,1747.94
2019,2019-04-14,Taro Daniel,Philipp Kohlschreiber,monte_carlo,clay,masters_1000,0,0,2,1509.02,1496.73
2019,2019-04-14,Felix Auger-Aliassime,Juan Ignacio Londero,monte_carlo,clay,masters_1000,1,2,0,1807.83,1821.71
2019,2019-04-14,Juan Ignacio Londero,Felix Auger-Aliassime,monte_carlo,clay,masters_1000,0,0,2,1608.55,1594.67
2019,2019-04-14,Martin Klizan,Federico Delbonis,monte_carlo,clay,masters_1000,1,2,0,1545.95,1580.69
2019,2019-04-14,Federico Delbonis,Martin Klizan,monte_carlo,clay,masters_1000,0,0,2,1618.64,1583.9
2019,2019-04-14,Adrian Mannarino,Cameron Norrie,monte_carlo,clay,masters_1000,0,0,2,1606.17,1572.67
2019,2019-04-14,Cameron Norrie,Adrian Mannarino,monte_carlo,clay,masters_1000,1,2,0,1548.95,1582.45
2019,2019-04-14,Aljaz Bedene,Radu Albot,monte_carlo,clay,masters_1000,0,0,2,1638.25,1619.88
2019,2019-04-14,Radu Albot,Aljaz Bedene,monte_carlo,clay,masters_1000,1,2,0,1770.14,1788.5
2019,2019-04-14,Dusan Lajovic,Malek Jaziri,monte_carlo,clay,masters_1000,1,2,0,1610.54,1629.63
2019,2019-04-14,Malek Jaziri,Dusan Lajovic,monte_carlo,clay,masters_1000,0,0,2,1488.6,1469.51
2019,2019-04-14,Pierre-Hugues Herbert,Fernando Verdasco,monte_carlo,clay,masters_1000,1,2,0,1631.01,1662.98
2019,2019-04-14,Fernando Verdasco,Pierre-Hugues Herbert,monte_carlo,clay,masters_1000,0,0,2,1669.45,1637.48
2019,2019-04-14,Jaume Munar,Lucas Catarina,monte_carlo,clay,masters_1000,1,2,0,1617.28,1636.81
2019,2019-04-14,Lucas Catarina,Jaume Munar,monte_carlo,clay,masters_1000,0,0,2,1501.4,1481.86
2019,2019-04-14,Grigor Dimitrov,Matteo Berrettini,monte_carlo,clay,masters_1000,1,2,0,1706.97,1720.26
2019,2019-04-14,Matteo Berrettini,Grigor Dimitrov,monte_carlo,clay,masters_1000,0,0,2,1497.8,1484.51
2019,2019-04-14,Andrey Rublev,Fabio Fognini,monte_carlo,clay,masters_1000,0,1,2,1715.22,1678.19
2019,2019-04-14,Fabio Fognini,Andrey Rublev,monte_carlo,clay,masters_1000,1,2,1,1613.19,1650.21
2019,2019-04-14,Nikoloz Basilashvili,Marton Fucsovics,monte_carlo,clay,masters_1000,0,1,2,1717.04,1682.23
2019,2019-04-14,Marton Fucsovics,Nikoloz Basilashvili,monte_carlo,clay,masters_1000,1,2,1,1643.45,1678.26
2019,2019-04-14,Hubert Hurkacz,Borna Coric,monte_carlo,clay,masters_1000,0,1,2,1748.3,1721.49
2019,2019-04-14,Borna Coric,Hubert Hurkacz,monte_carlo,clay,masters_1000,1,2,1,1772.37,1799.18
2019,2019-04-14,Lucas Pouille,Stan Wawrinka,monte_carlo,clay,masters_1000,0,0,2,1726.2,1697.59
2019,2019-04-14,Stan Wawrinka,Lucas Pouille,monte_carlo,clay,masters_1000,1,2,0,1728.51,1757.12
2019,2019-04-14,Marco Cecchinato,Damir Dzumhur,monte_carlo,clay,masters_1000,1,0,0,1596.96,1623.61
2019,2019-04-14,Damir Dzumhur,Marco Cecchinato,monte_carlo,clay,masters_1000,0,0,0,1570.96,1544.31
2019,2019-04-14,Denis Shapovalov,Jan-Lennard Struff,monte_carlo,clay,masters_1000,0,1,2,1817.61,1775.96
2019,2019-04-14,Jan-Lennard Struff,Denis Shapovalov,monte_carlo,clay,masters_1000,1,2,1,1650.8,1692.45
2019,2019-04-14,Gilles Simon,Alexei Popyrin,monte_carlo,clay,masters_1000,1,2,0,1608.1,1641.13
2019,2019-04-14,Alexei Popyrin,Gilles Simon,monte_carlo,clay,masters_1000,0,0,2,1659.47,1626.44
2019,2019-04-14,Stefanos Tsitsipas,Mikhail Kukushkin,monte_carlo,clay,masters_1000,1,2,0,1866.36,1876.43
2019,2019-04-14,Mikhail Kukushkin,Stefanos Tsitsipas,monte_carlo,clay,masters_1000,0,0,2,1596.84,1586.77
2019,2019-04-14,Lorenzo Sonego,Karen Khachanov,monte_carlo,clay,masters_1000,1,2,0,1711.1,1742.09
2019,2019-04-14,Karen Khachanov,Lorenzo Sonego,monte_carlo,clay,masters_1000,0,0,2,1737.64,1706.65
2019,2019-04-14,Marton Fucsovics,Cameron Norrie,monte_carlo,clay,masters_1000,0,0,2,1678.26,1641.71
2019,2019-04-14,Cameron Norrie,Marton Fucsovics,monte_carlo,clay,masters_1000,1,2,0,1582.45,1618.99
2019,2019-04-14,Novak Djokovic,Philipp Kohlschreiber,monte_carlo,clay,masters_1000,1,2,1,2186.88,2191.35
2019,2019-04-14,Philipp Kohlschreiber,Novak Djokovic,monte_carlo,clay,masters_1000,0,1,2,1747.94,1743.47
2019,2019-04-14,Marco Cecchinato,Stan Wawrinka,monte_carlo,clay,masters_1000,1,2,1,1623.61,1662.96
2019,2019-04-14,Stan Wawrinka,Marco Cecchinato,monte_carlo,clay,masters_1000,0,1,2,1757.12,1717.77
2019,2019-04-14,Felix Auger-Aliassime,Alexander Zverev,monte_carlo,clay,masters_1000,0,0,2,1821.71,1797.93
2019,2019-04-14,Alexander Zverev,Felix Auger-Aliassime,monte_carlo,clay,masters_1000,1,2,0,1882.88,1906.66
2019,2019-04-14,Jan-Lennard Struff,Grigor Dimitrov,monte_carlo,clay,masters_1000,0,0,2,1692.45,1665.95
2019,2019-04-14,Grigor Dimitrov,Jan-Lennard Struff,monte_carlo,clay,masters_1000,1,2,0,1720.26,1746.76
2019,2019-04-14,Radu Albot,Daniil Medvedev,monte_carlo,clay,masters_1000,0,0,2,1788.5,1762.34
2019,2019-04-14,Daniil Medvedev,Radu Albot,monte_carlo,clay,masters_1000,1,2,0,1820.43,1846.59
2019,2019-04-14,Dusan Lajovic,David Goffin,monte_carlo,clay,masters_1000,1,2,0,1629.63,1664.64
2019,2019-04-14,David Goffin,Dusan Lajovic,monte_carlo,clay,masters_1000,0,0,2,1705.82,1670.8
2019,2019-04-14,Roberto Bautista Agut,Rafael Nadal,monte_carlo,clay,masters_1000,0,0,2,1898.7,1888.84
2019,2019-04-14,Rafael Nadal,Roberto Bautista Agut,monte_carlo,clay,masters_1000,1,2,0,2172.68,2182.55
2019,2019-04-14,Borna Coric,Jaume Munar,monte_carlo,clay,masters_1000,1,2,1,1799.18,1815.42
2019,2019-04-14,Jaume Munar,Borna Coric,monte_carlo,clay,masters_1000,0,1,2,1636.81,1620.57
2019,2019-04-14,Taylor Fritz,Diego Schwartzman,monte_carlo,clay,masters_1000,1,2,0,1608.74,1644.76
2019,2019-04-14,Diego Schwartzman,Taylor Fritz,monte_carlo,clay,masters_1000,0,0,2,1697.82,1661.79
2019,2019-04-14,Martin Klizan,Dominic Thiem,monte_carlo,clay,masters_1000,0,0,2,1580.69,1572.56
2019,2019-04-14,Dominic Thiem,Martin Klizan,monte_carlo,clay,masters_1000,1,2,0,1894.34,1902.47
2019,2019-04-14,Guido Pella,Marin Cilic,monte_carlo,clay,masters_1000,1,2,1,1675.58,1714.13
2019,2019-04-14,Marin Cilic,Guido Pella,monte_carlo,clay,masters_1000,0,1,2,1798.1,1759.55
2019,2019-04-14,Pierre-Hugues Herbert,Kei Nishikori,monte_carlo,clay,masters_1000,1,2,0,1662.98,1703.92
2019,2019-04-14,Kei Nishikori,Pierre-Hugues Herbert,monte_carlo,clay,masters_1000,0,0,2,1819.19,1778.25
2019,2019-04-14,Stefanos Tsitsipas,Daniil Medvedev,monte_carlo,clay,masters_1000,0,1,2,1876.43,1842.03
2019,2019-04-14,Daniil Medvedev,Stefanos Tsitsipas,monte_carlo,clay,masters_1000,1,2,1,1846.59,1880.98
2019,2019-04-14,Rafael Nadal,Grigor Dimitrov,monte_carlo,clay,masters_1000,1,2,0,2182.55,2187.53
2019,2019-04-14,Grigor Dimitrov,Rafael Nadal,monte_carlo,clay,masters_1000,0,0,2,1746.76,1741.78
2019,2019-04-14,Dominic Thiem,Dusan Lajovic,monte_carlo,clay,masters_1000,0,0,2,1902.47,1851.96
2019,2019-04-14,Dusan Lajovic,Dominic Thiem,monte_carlo,clay,masters_1000,1,2,0,1664.64,1715.15
2019,2019-04-14,Pierre-Hugues Herbert,Borna Coric,monte_carlo,clay,masters_1000,0,0,2,1703.92,1682.07
2019,2019-04-14,Borna Coric,Pierre-Hugues Herbert,monte_carlo,clay,masters_1000,1,2,0,1815.42,1837.27
2019,2019-04-14,Taylor Fritz,Novak Djokovic,monte_carlo,clay,masters_1000,0,0,2,1644.76,1641.67
2019,2019-04-14,Novak Djokovic,Taylor Fritz,monte_carlo,clay,masters_1000,1,2,0,2191.35,2194.44
2019,2019-04-14,Cameron Norrie,Lorenzo Sonego,monte_carlo,clay,masters_1000,0,0,2,1618.99,1598.09
2019,2019-04-14,Lorenzo Sonego,Cameron Norrie,monte_carlo,clay,masters_1000,1,2,0,1742.09,1763
2019,2019-04-14,Fabio Fognini,Alexander Zverev,monte_carlo,clay,masters_1000,1,2,0,1650.21,1701.78
2019,2019-04-14,Alexander Zverev,Fabio Fognini,monte_carlo,clay,masters_1000,0,0,2,1906.66,1855.08
2019,2019-04-14,Marco Cecchinato,Guido Pella,monte_carlo,clay,masters_1000,0,1,2,1662.96,1635.92
2019,2019-04-14,Guido Pella,Marco Cecchinato,monte_carlo,clay,masters_1000,1,2,1,1714.13,1741.18
2019,2019-04-14,Dusan Lajovic,Lorenzo Sonego,monte_carlo,clay,masters_1000,1,2,0,1715.15,1754.44
2019,2019-04-14,Lorenzo Sonego,Dusan Lajovic,monte_carlo,clay,masters_1000,0,0,2,1763,1723.71
2019,2019-04-14,Novak Djokovic,Daniil Medvedev,monte_carlo,clay,masters_1000,0,1,2,2194.44,2135.09
2019,2019-04-14,Daniil Medvedev,Novak Djokovic,monte_carlo,clay,masters_1000,1,2,1,1880.98,1940.34
2019,2019-04-14,Borna Coric,Fabio Fognini,monte_carlo,clay,masters_1000,0,1,2,1837.27,1789.88
2019,2019-04-14,Fabio Fognini,Borna Coric,monte_carlo,clay,masters_1000,1,2,1,1701.78,1749.18
2019,2019-04-14,Rafael Nadal,Guido Pella,monte_carlo,clay,masters_1000,1,2,0,2187.53,2192.73
